cluster_id,anchor_index,n_samples,class_0,class_1,mi_mean_all,mi_mean_top30,mi_mean_rest,mi_delta_top30_rest,mi_ratio_top30_all,acc_top30,f1_top30,top30_features
57,38449,500,476,24,0.003821688015868447,0.026822118736551857,0.0031103344884246304,0.023711784248127227,7.01839569980093,0.96,0.4,"['n_api_calls', 'intent_com.gridappsinc.launcher.theme.apk_action', 'intent_com.gtp.nextlauncher.theme', 'perm_android.permission.WRITE_SETTINGS', 'intent_com.lge.launcher2.THEME', 'intent_android.intent.action.BATTERY_CHANGED', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.cl', 'intent_com.excelliance.dualaid.act.action.ext', 'intent_com.phonemetra.turbo.launcher.icons.ACTION_PICK_ICON', 'intent_com.sogou.androidtool.intent.action.COMMAND', 'intent_com.qihoo.appstore.ACTION_WX_CLEAR', 'intent_android.intent.action.BATTERY_CHANGED_ACTION', 'n_activities', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_com.qihoo.appstore.rtservice.ACCESS_RTSERVICE', 'intent_cn.jpush.android.intent.REGISTER', 'intent_com.smartdialer.voip.action.STATE_RINGING', 'intent_com.excelliance.kxqp.action.launcher', 'suspicious_getCellLocation', 'perm_com.android.launcher2.permission.WRITE_SETTINGS', 'intent_com.qihoo.appstore.NOTIFY_DELETE', 'intent_com.mobiletool.appstore.service.weatherservice', 'intent_com.qihoo.commonreceiver.CLEARED', 'perm_com.sec.android.permission.VOIP_INTERFACE', 'intent_android.intent.action.MAIN', 'perm_com.huawei.launcher.permission.WRITE_SETTINGS', 'perm_android.permission.WRITE_PROFILE', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.sitemaps', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'perm_android.permission.RECORD_AUDIO']"
58,55117,500,500,0,0.0,0.0,0.0,0.0,0.0,,,[]
59,55722,500,394,106,0.014000590588350433,0.1591078226838284,0.00951273804931503,0.14959508463451338,11.36436507301473,0.9533333333333334,0.8955223880597015,"['n_api_calls', 'n_urls', 'suspicious_Base64', 'n_used_permissions', 'suspicious_getExternalStorageDirectory', 'suspicious_getPackageInfo', 'suspicious_Cipher', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getSystemService', 'perm_android.permission.GET_TASKS', 'suspicious_getDeviceId', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_permissions', 'perm_android.permission.CHANGE_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_android.permission.WRITE_SETTINGS', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.RESTART_PACKAGES', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'intent_android.intent.action.USER_PRESENT', 'suspicious_Ljava/lang/System;->load', 'intent_android.intent.action.PACKAGE_REMOVED', 'perm_android.permission.READ_LOGS', 'perm_android.permission.READ_PHONE_STATE', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'perm_android.permission.SEND_SMS', 'perm_android.permission.PROCESS_OUTGOING_CALLS', 'intent_com.android.vending.INSTALL_REFERRER']"
60,30151,500,453,47,0.007866021763367701,0.06796887038836034,0.0060071707749658676,0.061961699613394476,8.640819010302438,0.9866666666666667,0.9230769230769231,"['intent_com.google.android.c2dm.intent.RECEIVE', 'n_permissions', 'perm_android.permission.WRITE_SETTINGS', 'intent_com.baidu.location.service_v2.2', 'intent_com.dzbook.service.PerpareDataService', 'perm_com.android.launcher.permission.WRITE_SETTINGS', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_com.android.launcher3.permission.READ_SETTINGS', 'intent_com.igexin.sdk.action.pushmanager', 'n_api_calls', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'intent_com.android.vending.INSTALL_REFERRER', 'n_receivers', 'intent_com.google.firebase.MESSAGING_EVENT', 'perm_com.android.launcher.permission.READ_SETTINGS', 'suspicious_getWifiState', 'suspicious_getCellLocation', 'intent_com.igexin.sdk.action.refreshls', 'intent_com.igexin.sdk.action.7fjUl2Z3LH6xYy7NQK4ni4', 'intent_com.igexin.sdk.action.64kVIzqls49c7TJxrBbWG4', 'perm_android.permission.CHANGE_NETWORK_STATE', 'suspicious_getSubscriberId', 'perm_android.permission.GET_TASKS', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'n_providers', 'suspicious_Ljava/lang/Runtime;->exec', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'intent_android.intent.action.USER_PRESENT', 'suspicious_Ldalvik/system/DexClassLoader;']"
61,27780,500,500,0,0.0,0.0,0.0,0.0,0.0,,,[]
62,57970,500,488,12,0.002670874345734286,0.025634493119616165,0.0019606593321090738,0.023673833787507093,9.597790761125696,0.96,0.5,"['suspicious_getSubscriberId', 'suspicious_getCellLocation', 'suspicious_Ljava/lang/Runtime;->exec', 'perm_android.permission.REQUEST_INSTALL_PACKAGES', 'perm_android.permission.READ_PHONE_STATE', 'suspicious_getWifiState', 'n_permissions', 'perm_android.permission.MODE_WORLD_READABLE', 'perm_com.ty.launcher.permission.READ_SETTINGS', 'n_used_permissions', 'suspicious_getSimCountryIso', 'intent_com.qihoo.appstore.ACTION_GAME_UNION_GIFT_LiST', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.ACCESS_GPS', 'intent_com.qihoo.appstore.launcher.shortcut.MYSOFT', 'intent_android.intent.action.ACTION_PACKAGE_ADDED', 'intent_com.baidu.android.pushservice.action.MESSAGE', 'perm_com.huawei.launcher.permission.READ_SETTINGS', 'perm_android.permission.ACCOUNT_MANAGER', 'n_api_calls', 'intent_com.snipermob.sdk.notification', 'perm_com.lenovo.launcher.permission.READ_SETTINGS', 'perm_android.permission.FLASHLIGHT', 'n_urls', 'n_providers', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.YouTubeUser', 'intent_com.baoruan.launcher3.ACTION_THEME', 'perm_android.permission.PROCESS_OUTGOING_CALLS', 'intent_com.qihoo.appstore.BATTERY', 'perm_org.adw.launcher_donut.permission.READ_SETTINGS']"
63,5723,500,499,1,4.440892098500626e-16,4.440892098500626e-16,4.440892098500626e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
64,47756,500,478,22,0.0035531887960329103,0.028258320442753847,0.0027891125595363867,0.02546920788321746,7.952946512243847,0.9866666666666667,0.8333333333333334,"['n_used_permissions', 'n_api_calls', 'suspicious_Base64', 'suspicious_getSystemService', 'intent_android.intent.action.NOTIFICATION_ADD', 'intent_com.qihoo.appstore.ACTION_NOTIFY_UNINSTALL', 'intent_com.baidu.action.Techain.VIEW', 'intent_com.excelliance.dualaid.platform.gameplugin.action.START_FROM_SHORTCUT', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.mobiletool.appstore.action.topicdetail', 'perm_com.miui.mihome2.permission.READ_SETTINGS', 'perm_com.android.email.permission.READ_ATTACHMENT', 'intent_com.qihoo.appstore.notification.click_action', 'intent_android.provider.Telephony.SMS_RECEIVED2', 'perm_com.miui.mihome2.permission.WRITE_SETTINGS', 'intent_com.excelliance.dualaid.action.download', 'intent_com.kingroot.master.action.MAIN_EXIT_CHECK', 'intent_com.qihoo.appstore.launcher.shortcut.GAME_RESERVATION', 'suspicious_getSimCountryIso', 'intent_pre_add_game_uninstalled', 'intent_show_taskmanager', 'perm_com.lenovo.launcherhdmarket.permission.READ_SETTINGS', 'perm_android.Manifest.permission.READ_PHONE_NUMBERS', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.sitemaps', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_SEND_SMS_SEND_STATUS_FORWARD2', 'intent_com.taobao.accs.intent.action.COMMAND', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.local', 'intent_cn.ngds.android.intent.alarm', 'perm_com.motorola.mmsp.motoswitch.permission.READ_SETTINGS', 'perm_android.permission.ACCESS_NETWORK_STATE']"
65,51185,500,422,78,0.007300172262523127,0.05969414395148902,0.005679740148431398,0.05401440380305762,8.177087033677365,0.92,0.6842105263157895,"['suspicious_getSubscriberId', 'suspicious_getCellLocation', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.GET_TASKS', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_android.permission.SEND_SMS', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_android.permission.CHANGE_WIFI_STATE', 'suspicious_sendTextMessage', 'n_permissions', 'suspicious_Ldalvik/system/PathClassLoader;', 'n_urls', 'intent_com.qihoo.appstore.zhushouhelper.IZhushouHelperService', 'intent_android.intent.action.USER_PRESENT', 'perm_com.majeur.launcher.permission.UPDATE_BADGE', 'intent_android.intent.action.PACKAGE_REMOVED', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'intent_com.aspire.purchaseservice.BIND', 'intent_android.intent.action.PACKAGE_ADDED', 'suspicious_getWifiState', 'intent_android.intent.action.PACKAGE_REPLACED', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_com.oppo.launcher.permission.WRITE_SETTINGS', 'intent_android.intent.action.PACKAGE_INSTALL', 'intent_safiap.framework.ACTION_TO_INSTALL', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.qihoo.appstore.ACTION_NOTIFY_UNINSTALL', 'perm_android.permission.CHANGE_NETWORK_STATE', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'n_used_permissions']"
66,62021,500,498,2,0.0017513114204801249,0.01946782827247001,0.0012033779095938395,0.01826445036287617,11.116143048466432,1.0,1.0,"['suspicious_getSystemService', 'perm_android.permission.BROADCAST_SMS', 'n_urls', 'perm_android.permission.ACCESS_NETWORK_STATE', 'n_permissions', 'n_activities', 'suspicious_getDeviceId', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getExternalStorageDirectory', 'n_used_permissions', 'n_services', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_android.permission.EXPAND_STATUS_BAR', 'suspicious_getPackageInfo', 'suspicious_Cipher', 'intent_com.qihoo.appstore.launcher.shortcut.MYFREEZE', 'intent_com.excelliance.dualaid.platform.gameplugin.action.START_FROM_SHORTCUT', 'intent_com.door.pay.sdk.app.action', 'intent_com.xiaomi.push.PING_TIMER', 'intent_com.qihoo.appstore.gameunion.DOWNLOAD_SLIENT', 'intent_com.qihoo.appstore.msplugin.install', 'perm_android.permission.ACCESS_FINE_LOCATION', 'intent_com.excelliance.open.action.dmchk', 'intent_com.unicom.xiaowo.security.RECEIVER_CMD', 'perm_android.permission.BROADCAST_PACKAGE_ADDED', 'intent_com.sogou.androidtool.highspeed', 'intent_android.easou.eyou.SEND_SMS_RESULT', 'intent_selfupdate_notification_cancelled', 'intent_com.kingroot.kinguser.ANTILOG_DELETE']"
67,6437,500,484,16,0.003220690137165218,0.024838433619046453,0.002552100132570953,0.0222863334864755,7.7121463292674,0.9733333333333334,0.6,"['perm_android.permission.READ_PHONE_STATE', 'suspicious_getSubscriberId', 'perm_android.permission.GET_TASKS', 'n_services', 'intent_com.qihoo.appstore.stable_notification_broadcast', 'perm_android.permission.CLEAR_APP_USER_DATA', 'suspicious_Ldalvik/system/PathClassLoader;', 'n_providers', 'intent_org.agoo.android.intent.action.RECEIVE', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_com.android.launcher3.permission.INSTALL_SHORTCUT', 'suspicious_getCellLocation', 'n_used_permissions', 'intent_cn.jpush.android.intent.PushService', 'intent_android.intent.action.DELETE', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_android.bluetooth.adapter.action.STATE_CHANGED', 'perm_android.permission.CAMERA', 'perm_com.android.launcher3.permission.UNINSTALL_SHORTCUT', 'intent_android.intent.action.PACKAGE_ADDED', 'intent_com.android.vending.INSTALL_REFERRER', 'perm_com.sec.android.permission.VOIP_INTERFACE', 'intent_android.intent.action.ACTION_SHUTDOWN', 'perm_com.sonyericsson.home.READ_SETTINGS', 'intent_com.google.Ps.Download', 'intent_android.intent.action.CONFIGURATION_CHANGED', 'intent_com.qihoo.appstore.ACTION_NOTIFY_UNINSTALL', 'perm_com.google.android.providers.gsf.permission.READ_GSERVICES', 'intent_com.qihoo.appstore.ACTION_GAME_UNION_GIFT_LiST', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT']"
68,20740,500,469,31,0.004983384282996202,0.0504672307986812,0.0035766673804492437,0.04689056341823196,10.127099965154274,0.98,0.8,"['intent_ACTION.TAPCORE.MESSAGE', 'perm_android.permission.ACCESS_SUPERUSER', 'perm_com.google.android.gms.permission.ACTIVITY_RECOGNITION', 'perm_com.android.launcher.permission.WRITE_SETTINGS', 'intent_ACTION.TAPCORE.SYNC', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'intent_com.yandex.metrica.IMetricaService', 'intent_com.inmobi.share.id', 'perm_android.permission.READ_PHONE_STATE', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_com.android.launcher.permission.READ_SETTINGS', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.WRITE_SETTINGS', 'n_services', 'n_permissions', 'suspicious_Ldalvik/system/DexClassLoader;', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'n_activities', 'n_api_calls', 'suspicious_Ljava/lang/System;->load', 'n_urls', 'intent_android.accessibilityservice.AccessibilityService', 'intent_android.intent.action.CHINAMOBILE_OMS_GAME', 'intent_com.excelliance.kxqp.action.gp', 'intent_com.excelliance.dualaid.action.pg', 'perm_android.permission.GET_TASKS', 'suspicious_setWifiEnabled', 'intent_android.intent.action.ACTION_POWER_CONNECTED', 'intent_com.qihoo.sdkplugging.host.service.CommonHostProxyService', 'intent_safiap.framework.ACTION_SET_TIMER']"
69,7290,500,342,158,0.01906430788433686,0.16423255814940912,0.0145745681854171,0.14965798996399202,8.614661447234692,0.9,0.845360824742268,"['perm_android.permission.SEND_SMS', 'intent_android.intent.action.USER_PRESENT', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.sec.android.provider.badge.permission.WRITE', 'perm_com.majeur.launcher.permission.UPDATE_BADGE', 'perm_android.permission.WRITE_SMS', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'perm_com.huawei.android.launcher.permission.CHANGE_BADGE', 'perm_com.sec.android.provider.badge.permission.READ', 'n_providers', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_com.sonyericsson.home.permission.BROADCAST_BADGE', 'perm_android.permission.READ_SETTINGS', 'intent_android.net.wifi.supplicant.CONNECTION_CHANGE', 'perm_me.everything.badger.permission.BADGE_COUNT_READ', 'suspicious_getSubscriberId', 'perm_me.everything.badger.permission.BADGE_COUNT_WRITE', 'perm_android.permission.WRITE_SETTINGS', 'intent_com.google.firebase.MESSAGING_EVENT', 'perm_com.htc.launcher.permission.UPDATE_SHORTCUT', 'perm_android.permission.BROADCAST_STICKY', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_com.sonymobile.home.permission.PROVIDER_INSERT_BADGE', 'perm_com.anddoes.launcher.permission.UPDATE_COUNT', 'intent_android.intent.action.BATTERY_CHANGED', 'perm_android.permission.READ_APP_BADGE', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.CHANGE_CONFIGURATION', 'perm_android.permission.READ_SMS', 'suspicious_getCellLocation']"
70,72749,500,403,97,0.010225580565041843,0.08936780171947424,0.0077778830035645525,0.08158991871590969,8.739631080214226,0.9466666666666667,0.8666666666666667,"['suspicious_getSubscriberId', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.GET_TASKS', 'perm_android.permission.CHANGE_WIFI_STATE', 'n_permissions', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.READ_PHONE_STATE', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.RECEIVE_SMS', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'suspicious_getCellLocation', 'suspicious_getWifiState', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_android.permission.WRITE_SETTINGS', 'intent_safiap.framework.ACTION_CANCEL_NOTIFICATION', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'suspicious_Ljava/lang/Runtime;->exec', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_com.htc.launcher.permission.UPDATE_SHORTCUT', 'perm_android.permission.SEND_SMS', 'perm_com.android.vending.BILLING', 'perm_com.sec.android.provider.badge.permission.WRITE', 'intent_android.intent.action.PACKAGE_REMOVED', 'intent_com.google.android.gms.iid.InstanceID', 'perm_com.android.launcher.permission.UNINSTALL_SHORTCUT', 'intent_android.intent.action.SIM_STATE_CHANGED', 'perm_android.permission.KILL_BACKGROUND_PROCESSES', 'intent_safiap.GET_SHARED_DATA']"
71,56812,500,477,23,0.005725921335508859,0.07051301657880793,0.0037221967403552785,0.06679081983845266,12.3147022893114,0.98,0.7692307692307693,"['perm_android.permission.GET_TASKS', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.anddoes.launcher.permission.UPDATE_COUNT', 'perm_me.everything.badger.permission.BADGE_COUNT_WRITE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_com.oppo.launcher.permission.WRITE_SETTINGS', 'intent_android.intent.action.USER_PRESENT', 'perm_com.sonyericsson.home.permission.BROADCAST_BADGE', 'perm_com.huawei.android.launcher.permission.CHANGE_BADGE', 'perm_me.everything.badger.permission.BADGE_COUNT_READ', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_com.htc.launcher.permission.UPDATE_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_com.android.launcher.permission.UNINSTALL_SHORTCUT', 'suspicious_getSubscriberId', 'perm_com.sonymobile.home.permission.PROVIDER_INSERT_BADGE', 'perm_com.majeur.launcher.permission.UPDATE_BADGE', 'perm_com.sec.android.provider.badge.permission.WRITE', 'perm_com.sec.android.provider.badge.permission.READ', 'perm_android.permission.READ_APP_BADGE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.SEND_SMS', 'perm_android.permission.READ_SMS', 'perm_android.permission.ACCESS_FINE_LOCATION', 'intent_android.intent.action.PACKAGE_REMOVED']"
72,3283,500,495,5,0.0021534961663693905,0.027213521591989684,0.0013784438336182472,0.025835077758371437,12.636902733785378,0.9933333333333333,0.0,"['suspicious_getPackageInfo', 'perm_android.permission.ACCESS_NETWORK_STATE', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'suspicious_Base64', 'suspicious_getSystemService', 'intent_android.intent.action.MAIN', 'suspicious_getDeviceId', 'suspicious_getExternalStorageDirectory', 'suspicious_Cipher', 'suspicious_Ljava/lang/System;->load', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_android.permission.READ_EXTERNAL_STORAGE', 'intent_com.android.vending.INSTALL_REFERRER', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'intent_org.agoo.android.intent.action.ELECTION_V2', 'perm_android.permission.INJECT_EVENTS', 'intent_com.excelliance.dualaid.platform.gameplugin.action.START_FROM_SHORTCUT', 'suspicious_Ljava/lang/System;->loadLibrary', 'intent_com.google.android.c2dm.intent.RECEIVE', 'intent_android.intent.action.CHINAMOBILE_OMS_GAME', 'n_api_calls', 'intent_com.qihoo.appstore.battery.POWER_RANK_START', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.finance', 'intent_androidx.work.impl.background.systemalarm.UpdateProxies', 'intent_android.settings.SYNC_SETTINGS', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.umeng.message.message.handler.action', 'intent_com.excelliance.appmate.share', 'perm_org.adw.launcher.permission.WRITE_SETTINGS', 'intent_com.taobao.accs.intent.action.SERVICE']"
73,64314,500,486,14,0.0026626509529762135,0.019852548878054283,0.002131004625396479,0.017721544252657803,7.455933664855258,0.98,0.4,"['intent_android.intent.action.USER_PRESENT', 'intent_com.mobiletool.appstore.service.weatherservice', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'intent_android.intent.action.SENT_SMS_ACTION', 'intent_com.qihoo.appstore.push.PushNotifyCancelReceiver.ACTION_INTENT_CANCEL', 'perm_android.permission.RECEIVE_BOOT_COMPLETED', 'perm_com.miui.mihome2.permission.READ_SETTINGS', 'perm_qiku.permission.ACCESS_QKPARAMS', 'intent_com.google.android.c2dm.intent.RECEIVE', 'intent_android.intent.action.INPUT_METHOD_CHANGED', 'intent_android.net.VpnService', 'intent_com.qihoo.appstore.ACTION_MEM_SCAN', 'perm_com.sec.android.settings.permission.SOFT_RESET', 'intent_com.umeng.message.unregistercallback.action', 'suspicious_Ldalvik/system/PathClassLoader;', 'intent_show_lock_set_email', 'suspicious_getSubscriberId', 'intent_com.qihoo.appstore.clean.scan.finish', 'intent_com.urbanairship.push.CHANNEL_UPDATED', 'n_activities', 'suspicious_sendTextMessage', 'intent_cn.jpush.android.intent.PushService', 'perm_android.permission.READ_SYNC_STATS', 'intent_com.qihoo.appstore.launcher.shortcut.VIDEO', 'intent_com.qihoo.appstore.download_some_apk', 'intent_android.intent.action.DOWNLOAD_COMPLETE', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_START_DOWNLOAF_PAGE', 'intent_android.net.conn.MEDIA_NOFS', 'intent_com.qihoo.appstore.PACKAGE_ADDED']"
74,52499,500,494,6,0.002881544594068601,0.04686011751859243,0.0015213825448565236,0.04533873497373591,16.262152463317676,0.9933333333333333,0.6666666666666666,"['suspicious_Cipher', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_getSystemService', 'suspicious_getPackageInfo', 'perm_android.permission.READ_PHONE_STATE', 'intent_android.intent.action.MAIN', 'suspicious_Base64', 'suspicious_Ljava/lang/System;->load', 'suspicious_system/bin/su', 'suspicious_Ldalvik/system/DexClassLoader;', 'suspicious_getDeviceId', 'suspicious_getSimCountryIso', 'suspicious_getExternalStorageDirectory', 'intent_android.intent.action.PACKAGE_ADDED', 'suspicious_getCellLocation', 'suspicious_Ljava/lang/System;->loadLibrary', 'perm_android.permission.RECEIVE_BOOT_COMPLETED', 'intent_com.android.vending.INSTALL_REFERRER', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'perm_android.permission.VIBRATE', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'intent_android.intent.action.BOOT_COMPLETED', 'suspicious_getSubscriberId', 'intent_com.qihoo360.mobilesafe.pcdaemon.sms.restore.end', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_com.facebook.katana.permission.RECEIVE_ADM_MESSAGE', 'intent_com.qihoo.appstore.ACTION_GAME_UNION_DETAIL', 'intent_com.google.firebase.MESSAGING_EVENT', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_START_OPERATE_AUTHOR', 'intent_com.baidu.android.pushservice.action.METHOD']"
75,32637,500,497,3,0.00132520743862128,0.014122554006376487,0.0009294132148762736,0.013193140791500213,10.656862914284059,0.9933333333333333,0.0,"['suspicious_getSystemService', 'suspicious_getExternalStorageDirectory', 'suspicious_Base64', 'perm_com.motorola.mmsp.motoswitch.permission.READ_SETTINGS', 'perm_com.aspire.mm.permission.READ_SETTINGS', 'intent_com.excelliance.kxqp.action.swpsrv', 'intent_com.phonemetra.turbo.launcher.icons.ACTION_PICK_ICON', 'perm_com.sonyericsson.home.WRITE_SETTINGS', 'intent_android.intent.action.QUICKBOOT_POWERON', 'intent_show_setting_page', 'perm_com.apusapps.launcher.permission.READ_SETTINGS', 'perm_com.android.vending.BILLING', 'intent_com.google.Ps.Download', 'suspicious_Cipher', 'intent_com.kingroot.master.action.NAIN_EXIT_NOTIFY', 'perm_com.smartisanos.launcher.WRITE_DATABASE', 'intent_android.intent.action.RESPOND_VIA_MESSAGE', 'intent_com.qihoo.appstore.ACTION_DAEMON_CORE_SERVICE', 'intent_android.intent.action.INSTALL', 'intent_com.amazon.device.messaging.intent.REGISTRATION', 'intent_com.tencent.android.tpush.action.INTERNAL_PUSH_MESSAGE', 'perm_android.permission.DELETE_PACKAGES', 'intent_android.intent.action.PACKAGE_FULLY_REMOVED', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.wise', 'perm_android.permission.GET_CLIPS', 'intent_com.qihoo.appstore.zhushouhelper.IZhushouHelperService', 'intent_com.sogou.passport.service.upload', 'intent_cn.jpush.android.intent.DaemonService', 'intent_com.esbook.receiver.CLICK_BOOK_UPDATE', 'perm_com.tencent.mm.permission.C2D_MESSAGE']"
76,64317,500,479,21,0.0048387184146773034,0.06517077695227676,0.002972778459906187,0.06219799849237057,13.4686029165479,1.0,1.0,"['intent_android.intent.action.PACKAGE_CHANGED', 'intent_android.intent.action.PACKAGE_RESTARTED', 'intent_android.intent.action.PACKAGE_REMOVED', 'n_activities', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'intent_android.intent.action.PACKAGE_ADDED', 'intent_android.intent.action.QUICKBOOT_POWERON', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'n_permissions', 'n_urls', 'n_providers', 'n_api_calls', 'n_services', 'intent_com.google.android.c2dm.intent.RECEIVE', 'n_used_permissions', 'intent_com.android.vending.INSTALL_REFERRER', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.RECEIVE_BOOT_COMPLETED', 'n_receivers', 'intent_android.intent.action.BOOT_COMPLETED', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'perm_android.permission.READ_LOGS', 'perm_com.meizu.flyme.push.permission.RECEIVE', 'intent_com.baidu.autoupdatesdk.ACTION_NEW_UPDATE', 'intent_com.qihoo.appstore.gameunion.DOWNLOAD_SLIENT', 'suspicious_Ldalvik/system/PathClassLoader;', 'intent_com.qihoo.appstore.plugin.START_PLUGIN_FROM_PROXY_LISTENER', 'perm_com.google.android.providers.gsf.permission.READ_GSERVICES', 'intent_com.excelliance.dualaid.action.ext', 'perm_android.permission.NFC']"
